Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Compound Name,Compound PubChem CID,Compound InChIKey,Compound SMILES,Proprietary Compound,Proprietary Compound Concentration (microMolar),Comment [Gene Identifier],Comment [Gene Symbol],Control Type,Comment [Control Type Comments],Channels,Score,Has Phenotype,Phenoptye Annotation Level,Phenotype,Phenotype Term Name,Phenotype Term Accession
1093670873,A1,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.69949341,,,,,
1093670866,P15,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,51.97555161,,,,,
1093670866,P16,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,63.52209473,,,,,
1093670866,P17,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,122.1684189,,,,,
1093670866,P18,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,74.94756317,,,,,
1093670866,P19,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,705.272583,,,,,
1093670866,P20,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,79.4974823,,,,,
1093670866,P21,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,75.59283447,,,,,
1093670866,P22,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,66.84224701,,,,,
1093670866,P23,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,59.85098267,,,,,
1093670866,P24,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa - mScarlet-fascin/fascin KD,,,,,,,,,Negative Control,Untreated cells,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,n/a,,,,,
1093670842,A1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,76.6407547,,,,,
1093670842,A2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,815.2902222,,,,,
1093670842,A3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,85.12548065,,,,,
1093670842,A4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,30,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1194.143555,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,10,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1425.269653,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,3.125,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1224.035645,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,1.25,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1288.127686,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.3,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1026.350098,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.1,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,291.7900085,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.03,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,89.29169464,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.0125,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,108.7718201,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,101.8857727,,,,,
1093670842,A13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,827.3848877,,,,,
1093670842,A14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,120.1638565,,,,,
1093670842,A15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,95.82152557,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.001,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,116.5981369,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.0003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,85.61698914,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1014828203,0.00003,4914,NTRK1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,89.47901917,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,30,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,820.2350464,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,10,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,889.6295166,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,3.125,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,856.8703003,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,1.25,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,909.5059204,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,A23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,74.39151764,,,,,
1093670842,A24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,773.3789063,,,,,
1093670842,B1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.3,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1156.874512,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.1,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,712.4549561,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.03,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,95.43465424,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.0125,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,108.5814819,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.003,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,88.48055267,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.001,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,89.25105286,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.0003,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,75.1108551,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN0024162635,0.00003,3456,IFNB1,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,74.18533325,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,30,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1463.645752,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,10,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1346.888916,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,3.125,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1294.67627,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,1.25,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1359.100098,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.3,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,540.0862427,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.1,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,125.9729156,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.03,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,91.69359589,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.0125,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,67.76422119,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.003,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,79.62814331,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.001,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,66.71013641,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.0003,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,65.15435791,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B20,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1106277088,0.00003,8325,FZD8,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,109.4780807,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B21,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,30,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,191.5522919,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B22,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,10,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,485.6662903,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B23,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,3.125,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,857.5946655,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,B24,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,1.25,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,678.7744141,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C1,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.3,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,144.3815918,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C2,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.1,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,80.35671997,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C3,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.03,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,74.45431519,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C4,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.0125,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,69.14971924,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C5,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,60.0981636,,,,,
1093670842,C6,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,762.1995239,,,,,
1093670842,C7,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,61.58434677,,,,,
1093670842,C8,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.003,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.07320404,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C9,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.001,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,87.77772522,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C10,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.0003,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,78.53907776,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C11,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1044003383,0.00003,4780,NFE2L2,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,82.97140503,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C12,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1140243734,30,2264,FGFR4,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,1065.057861,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C13,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1140243734,10,2264,FGFR4,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,414.5314636,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C14,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1140243734,3.125,2264,FGFR4,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,117.4472275,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C15,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1140243734,1.25,2264,FGFR4,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,105.9772034,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
1093670842,C16,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,75.21755981,,,,,
1093670842,C17,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,,,,,Stimulator Control,Leptomycin b blocks nuclear export of fascin,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,730.0181274,,,,,
1093670842,C18,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,DMSO,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,,,,,Neutral Control,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,95.71878052,,,,,
1093670842,C19,Homo sapiens,NCBITaxon,9606,HeLa - mScarlet/fascin KD,EFO,EFO_0001185,HeLa - mScarlet/fascin KD,,,,,SN1140243734,0.3,2264,FGFR4,,,CellEvent Caspase-3/7 Green Detection Reagent; mScarlet; phase contrast,77.24918365,Yes,compound response across 12 wells,Apoptosis,cell apoptosis phenotype,CMPO_0000220
